id,title,text,question,answers
8.2661E+11,عيسى بن مريم,"المسيح عيسى بن مريم ويُعرف أيضاً بيشوع بالعبرية و بيسوع في العهد الجديد، هو رسول الله والمسيح في الإسلام، ويُعتبر من أولي العزم من الرسل، أُرسل ليقود بني إسرائيل إلى كتاب مقدس جديد وهو الإنجيل، ويُفضل المسلمون إضافة عبارة ""عليه السلام"" بعد اسمه ككل الأنبياء توقيراً لهم. الإيمان بعيسى (وكل الأنبياء والرسل) ركن من أركان الإيمان، ولا يصح إسلام شخص بدونه. ذُكر عيسى باسمه في القرآن 25 مرة، بينما ذُكر محمد 4 مرات.",لماذا اضافوا المسلمون عبارة عليه السلام بعد اسمه؟,"{'text': array(['توقيراً لهم.'], dtype=object), 'answer_start': array([258], dtype=int32)}"
4.76897E+11,عيسى بن مريم,"المسيح عيسى بن مريم ويُعرف أيضاً بيشوع بالعبرية و بيسوع في العهد الجديد، هو رسول الله والمسيح في الإسلام، ويُعتبر من أولي العزم من الرسل، أُرسل ليقود بني إسرائيل إلى كتاب مقدس جديد وهو الإنجيل، ويُفضل المسلمون إضافة عبارة ""عليه السلام"" بعد اسمه ككل الأنبياء توقيراً لهم. الإيمان بعيسى (وكل الأنبياء والرسل) ركن من أركان الإيمان، ولا يصح إسلام شخص بدونه. ذُكر عيسى باسمه في القرآن 25 مرة، بينما ذُكر محمد 4 مرات.",اعطي ركن من اركان الايمان؟,"{'text': array(['الإيمان بعيسى (وكل الأنبياء والرسل)'], dtype=object), 'answer_start': array([271], dtype=int32)}"
9.19353E+11,عيسى بن مريم,"المسيح عيسى بن مريم ويُعرف أيضاً بيشوع بالعبرية و بيسوع في العهد الجديد، هو رسول الله والمسيح في الإسلام، ويُعتبر من أولي العزم من الرسل، أُرسل ليقود بني إسرائيل إلى كتاب مقدس جديد وهو الإنجيل، ويُفضل المسلمون إضافة عبارة ""عليه السلام"" بعد اسمه ككل الأنبياء توقيراً لهم. الإيمان بعيسى (وكل الأنبياء والرسل) ركن من أركان الإيمان، ولا يصح إسلام شخص بدونه. ذُكر عيسى باسمه في القرآن 25 مرة، بينما ذُكر محمد 4 مرات.",كم مرة ذكر اسم عيسى عليه السلام في القران؟,"{'text': array(['25 مرة،'], dtype=object), 'answer_start': array([380], dtype=int32)}"
6.12383E+11,عيسى بن مريم,ذكر القرآن قصة عيسى بادئاً بولادته، وتَعَبُّدِ أمه في معبد بالقدس، عندما كانت تحت رعاية النبي زكريا، الذي كان أباً للنبي يحيى. ثم انتقل إلى قصة حمل مريم بعيسى التي اصطفاها الله على العالمين، لتلد عيسى وهي عذراء.,تحت رعاية من كانت مريم ام عيسى عليه السلام؟,"{'text': array(['النبي زكريا،'], dtype=object), 'answer_start': array([88], dtype=int32)}"
3.41235E+11,عيسى بن مريم,ذكر القرآن قصة عيسى بادئاً بولادته، وتَعَبُّدِ أمه في معبد بالقدس، عندما كانت تحت رعاية النبي زكريا، الذي كان أباً للنبي يحيى. ثم انتقل إلى قصة حمل مريم بعيسى التي اصطفاها الله على العالمين، لتلد عيسى وهي عذراء.,من هو النبي زكريا؟,"{'text': array(['أباً للنبي يحيى.'], dtype=object), 'answer_start': array([110], dtype=int32)}"
2.52546E+11,عيسى بن مريم,ذكر القرآن قصة عيسى بادئاً بولادته، وتَعَبُّدِ أمه في معبد بالقدس، عندما كانت تحت رعاية النبي زكريا، الذي كان أباً للنبي يحيى. ثم انتقل إلى قصة حمل مريم بعيسى التي اصطفاها الله على العالمين، لتلد عيسى وهي عذراء.,ما هي قصة حمل مريم؟,"{'text': array(['لتلد عيسى وهي عذراء.'], dtype=object), 'answer_start': array([191], dtype=int32)}"
5.7027E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик ( Союз Советских Социалистических Республик) نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي  (وتصوت الاتحاد السوڤييتي) والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز.",وا هي الاسم العامة؟,"{'text': array(['الإتحاد السوفيتي'], dtype=object), 'answer_start': array([440], dtype=int32)}"
9.02646E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик ( Союз Советских Социалистических Республик) نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي  (وتصوت الاتحاد السوڤييتي) والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز.",ماذا تعني الاختصار سي سي سي أر؟,"{'text': array(['(سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك)'], dtype=object), 'answer_start': array([318], dtype=int32)}"
5.18244E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик ( Союз Советских Социалистических Республик) نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي  (وتصوت الاتحاد السوڤييتي) والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز.",ماذا حدث بين عامي 1922-1991؟,"{'text': array(['شملت حدودها أغلب مساحة منطقة أوراسيا'], dtype=object), 'answer_start': array([64], dtype=int32)}"
1.81967E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик () نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي (وتصوت ""الاتحاد السوڤييتي"") والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز. وكلمة ""سوفيت"" في اللغة الروسية (و النطق الصحيح لها ""سافيت"") تعني ""النصيحة"" أما كلمة ""سافيت"" ككيان والتي اشتق منها اسم الدولة فيما بعد فكانت الاسم الذي أطلق على أول مجلس محلي للعمال أنشئ في مقاطعة ""إيفانافو"" في عهد الإمبراطورية الروسية السابقة عام 1905. ويعد مجلس السافيت هو المرجعية الأساسية للمجتمع والنظام الشيوعي في اتحاد الجمهوريات السوفيتية الاشتراكية.",عرف كلمة سوفيت؟,"{'text': array(['""النصيحة""'], dtype=object), 'answer_start': array([592], dtype=int32)}"
7.31178E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик () نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي (وتصوت ""الاتحاد السوڤييتي"") والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز. وكلمة ""سوفيت"" في اللغة الروسية (و النطق الصحيح لها ""سافيت"") تعني ""النصيحة"" أما كلمة ""سافيت"" ككيان والتي اشتق منها اسم الدولة فيما بعد فكانت الاسم الذي أطلق على أول مجلس محلي للعمال أنشئ في مقاطعة ""إيفانافو"" في عهد الإمبراطورية الروسية السابقة عام 1905. ويعد مجلس السافيت هو المرجعية الأساسية للمجتمع والنظام الشيوعي في اتحاد الجمهوريات السوفيتية الاشتراكية.",ماذا يعد مجاس السافيت؟,"{'text': array(['المرجعية الأساسية للمجتمع والنظام الشيوعي في اتحاد الجمهوريات السوفيتية الاشتراكية.'],
      dtype=object), 'answer_start': array([801], dtype=int32)}"
3.77292E+11,الاتحاد السوفيتي,"اتحاد الجمهوريات السوفيتية الاشتراكية دولة دستورية شيوعية سابقة شملت حدودها أغلب مساحة منطقة أوراسيا في الفترة ما بين عامي 1922 وحتى 1991. والاسم مأخوذ عن الترجمة الروسية للاسم الكامل لاتحاد الجمهوريات السوفيتية الاشتراكية وهو Союз Советских Социалистических Республик () نق: (سايوز سافيتسكيخ سوتسياليستيتسشكخ ريسبوبليك) ويعرف اختصارا بالروسية СССР أو ""سي سي سي أر"" ويعرف عامة بالاسم القصير له وهو الإتحاد السوفيتي (وتصوت ""الاتحاد السوڤييتي"") والمأخوذ عن الاسم القصير له والمترجم من الروسية وهو Советский Союз، سافيتسكي سايوز. وكلمة ""سوفيت"" في اللغة الروسية (و النطق الصحيح لها ""سافيت"") تعني ""النصيحة"" أما كلمة ""سافيت"" ككيان والتي اشتق منها اسم الدولة فيما بعد فكانت الاسم الذي أطلق على أول مجلس محلي للعمال أنشئ في مقاطعة ""إيفانافو"" في عهد الإمبراطورية الروسية السابقة عام 1905. ويعد مجلس السافيت هو المرجعية الأساسية للمجتمع والنظام الشيوعي في اتحاد الجمهوريات السوفيتية الاشتراكية.",ما معنى كلمة سافيت؟,"{'text': array(['ككيان'], dtype=object), 'answer_start': array([619], dtype=int32)}"
9.50661E+11,الاتحاد السوفيتي,"وولد الاتحاد السوفيتي من رحم الإمبراطورية الروسية التي أصابها الضعف والوهن مما حل بها من أحداث سياسية مثل الثورة الروسية التي قامت عام 1917 وتحولت فيما بعد إلى الحرب الأهلية الروسية والتي دامت أربعة أعوام كاملة فيما بين 1918 وحتى 1921. وتكون الاتحاد السوفيتي من اتحاد العديد من الدول السوفيتية فيما بينها مكونة الكيان السياسي المعروف، وإن كان اسم ""روسيا"" (كبرى الدول المؤسسة للاتحاد السوفيتي والوريث الشرعي له) ظل يطلق على الكيان السياسي الجديد لفترة من الوقت حتى مع وجود اسم ""الإتحاد السوفيتي"". وبنظرة سريعة نجد أن الاتحاد السوفيتي لم تكن له حدود دولية ثابتة منذ نشأته، إذ تغيرت حدوده بتغير الزمن وتعاقب الأحداث التاريخية حيث قاربت حدوده في أعقاب الحرب العالمية الثانية حدود الإمبراطورية الروسية السابقة خاصة بعد ضم مساحات شاسعة من الأراضي المجاورة لأراضيه والتي تمثلت في دول البلطيق وشرق بولندا ومنطقة بيسأرابيا في شرق أوروبا وبذلك كان الاتحاد السوفيتي قد استعاد كامل حدود الإمبراطورية الروسية ماعدا باقي الأراضي البولندية والفنلندية.",من ماذا ولد الاتحاد السوفيتي؟,"{'text': array(['من رحم الإمبراطورية الروسية'], dtype=object), 'answer_start': array([22], dtype=int32)}"
2.99454E+11,الاتحاد السوفيتي,"وولد الاتحاد السوفيتي من رحم الإمبراطورية الروسية التي أصابها الضعف والوهن مما حل بها من أحداث سياسية مثل الثورة الروسية التي قامت عام 1917 وتحولت فيما بعد إلى الحرب الأهلية الروسية والتي دامت أربعة أعوام كاملة فيما بين 1918 وحتى 1921. وتكون الاتحاد السوفيتي من اتحاد العديد من الدول السوفيتية فيما بينها مكونة الكيان السياسي المعروف، وإن كان اسم ""روسيا"" (كبرى الدول المؤسسة للاتحاد السوفيتي والوريث الشرعي له) ظل يطلق على الكيان السياسي الجديد لفترة من الوقت حتى مع وجود اسم ""الإتحاد السوفيتي"". وبنظرة سريعة نجد أن الاتحاد السوفيتي لم تكن له حدود دولية ثابتة منذ نشأته، إذ تغيرت حدوده بتغير الزمن وتعاقب الأحداث التاريخية حيث قاربت حدوده في أعقاب الحرب العالمية الثانية حدود الإمبراطورية الروسية السابقة خاصة بعد ضم مساحات شاسعة من الأراضي المجاورة لأراضيه والتي تمثلت في دول البلطيق وشرق بولندا ومنطقة بيسأرابيا في شرق أوروبا وبذلك كان الاتحاد السوفيتي قد استعاد كامل حدود الإمبراطورية الروسية ماعدا باقي الأراضي البولندية والفنلندية.",كم سنة دامت الحرب الاهلية الروسية؟,"{'text': array(['أربعة أعوام'], dtype=object), 'answer_start': array([193], dtype=int32)}"
3.49322E+11,الاتحاد السوفيتي,"وولد الاتحاد السوفيتي من رحم الإمبراطورية الروسية التي أصابها الضعف والوهن مما حل بها من أحداث سياسية مثل الثورة الروسية التي قامت عام 1917 وتحولت فيما بعد إلى الحرب الأهلية الروسية والتي دامت أربعة أعوام كاملة فيما بين 1918 وحتى 1921. وتكون الاتحاد السوفيتي من اتحاد العديد من الدول السوفيتية فيما بينها مكونة الكيان السياسي المعروف، وإن كان اسم ""روسيا"" (كبرى الدول المؤسسة للاتحاد السوفيتي والوريث الشرعي له) ظل يطلق على الكيان السياسي الجديد لفترة من الوقت حتى مع وجود اسم ""الإتحاد السوفيتي"". وبنظرة سريعة نجد أن الاتحاد السوفيتي لم تكن له حدود دولية ثابتة منذ نشأته، إذ تغيرت حدوده بتغير الزمن وتعاقب الأحداث التاريخية حيث قاربت حدوده في أعقاب الحرب العالمية الثانية حدود الإمبراطورية الروسية السابقة خاصة بعد ضم مساحات شاسعة من الأراضي المجاورة لأراضيه والتي تمثلت في دول البلطيق وشرق بولندا ومنطقة بيسأرابيا في شرق أوروبا وبذلك كان الاتحاد السوفيتي قد استعاد كامل حدود الإمبراطورية الروسية ماعدا باقي الأراضي البولندية والفنلندية.",ماذا اطلق على الكيان السياسي الجديد؟,"{'text': array(['الاتحاد السوفيتي'], dtype=object), 'answer_start': array([5], dtype=int32)}"
4.11859E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ،  ثقافيّ، اجتماعيّ سعودي  أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ،  والاجمالية سواء كانت رسمية أو ودية 97 بطولة.,ما هي نادي الهلال السعودي؟,"{'text': array(['هو نادٍ رياضيّ، ثقافيّ، اجتماعيّ'], dtype=object), 'answer_start': array([20], dtype=int32)}"
1.93774E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ،  ثقافيّ، اجتماعيّ سعودي  أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ،  والاجمالية سواء كانت رسمية أو ودية 97 بطولة.,متى اسست؟,"{'text': array(['1957،'], dtype=object), 'answer_start': array([70], dtype=int32)}"
4.13348E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ،  ثقافيّ، اجتماعيّ سعودي  أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ،  والاجمالية سواء كانت رسمية أو ودية 97 بطولة.,بماذا يعتبر النادي؟,"{'text': array(['الفريق الأول في السعودية من حيث عدد البطولات المحلية،'],
      dtype=object), 'answer_start': array([116], dtype=int32)}"
3.19921E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ، ثقافيّ، اجتماعيّ سعودي أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ، والاجمالية سواء كانت رسمية أو ودية 97 بطولة. ويحتل الفريق الأول لكرة القدم نادي الهلال السعودي المرتبة التاسعة والسبعين عالميا في قائمة أفضل 100 فريق كرة قدم في العالم خلال فترة القرن العشرين من حيث تحقيق البطولات المحلية والقارية من قبل الاتحاد الدولي لتاريخ وإحصاءات كرة القدم.,على اي قائمة وجدت النادي؟,"{'text': array(['قائمة أفضل 100 فريق كرة قدم في العالم'], dtype=object), 'answer_start': array([438], dtype=int32)}"
7.64453E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ، ثقافيّ، اجتماعيّ سعودي أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ، والاجمالية سواء كانت رسمية أو ودية 97 بطولة. ويحتل الفريق الأول لكرة القدم نادي الهلال السعودي المرتبة التاسعة والسبعين عالميا في قائمة أفضل 100 فريق كرة قدم في العالم خلال فترة القرن العشرين من حيث تحقيق البطولات المحلية والقارية من قبل الاتحاد الدولي لتاريخ وإحصاءات كرة القدم.,في اي مدينة مقر النادي ؟,"{'text': array(['الرياض'], dtype=object), 'answer_start': array([100], dtype=int32)}"
4.40436E+11,نادي الهلال (السعودية),نادي الهلال السعودي هو نادٍ رياضيّ، ثقافيّ، اجتماعيّ سعودي أُسس عام 1957، مقرّه في العاصمة السعودية الرياض ويعتبر الفريق الأول في السعودية من حيث عدد البطولات المحلية، وأكثر الأندية الآسيوية فوزاً بالبطولات القارية بمختلف مسمياتها، إذ تبلغ عدد بطولاته الرسمية على المستوى المحلي والإقليمي والقاري 61 بطولة ، والاجمالية سواء كانت رسمية أو ودية 97 بطولة. ويحتل الفريق الأول لكرة القدم نادي الهلال السعودي المرتبة التاسعة والسبعين عالميا في قائمة أفضل 100 فريق كرة قدم في العالم خلال فترة القرن العشرين من حيث تحقيق البطولات المحلية والقارية من قبل الاتحاد الدولي لتاريخ وإحصاءات كرة القدم.,اي مرتبة تحتل النادي؟,"{'text': array(['المرتبة التاسعة والسبعين عالميا'], dtype=object), 'answer_start': array([403], dtype=int32)}"
1.02095E+11,نادي الهلال (السعودية),إضافة إلى ذلك، يُعدّ الهلال أكثر الأندية تحقيقاً لبطولة الدوري السعودي الممتاز بخمسة عشر بطولة، إلى جانب تزعمه كأس ولي العهد بثلاثة عشر بطولة وهو رقم قياسي، وكأس الإتحاد السعودي لكرة القدم الذي سُمي لاحقاً (بكأس الأمير فيصل بن فهد) سبع مرات وهو رقم قياسي، بالإضافة إلى كأس الملك السعودي ثمان مرات ويُعد الفريق الأول لكرة القدم بنادي الهلال السعودي أكثر الأندية السعودية تحقيقاً للبطولات الخارجية بواقع بطولتين لـ كأس الخليج العربي للأندية وأربع بطولات عربية للأندية على النحو التالي : حيث حقق دوري أبطال العرب مرتين وكأس الكؤوس العربية مرة واحدة وكأس السوبر العربي مرة واحدة وست بطولات آسيوية للأندية على النحو التالي : مرتين دوري أبطال آسيا ومرتين بطولة كأس الكؤوس الآسيوية ومرتين بطولة كأس السوبر الآسيوي وهو رقم قياسي لا مثيل له على مستوى قارة آسيا، وحصل على جائزة أفضل فريق كرة قدم في قارة آسيا من قبل الإتحاد الآسيوي لكرة القدم مرتين موسم 2000 وموسم 2001، وهو أول نادٍ يحصل على بطولة الدوري السعودي الممتاز. في العاشر من أيلول 2009 أعلن موقع الاتحاد الدولي للإحصاء والتاريخ IFFHS حصول نادي الهلال السعودي على لقب نادي القرن في قارة آسيا وذلك خلال فترة (1901-2000).,ما هي الاسم الحالي لكأس الاتحاد السعودي؟,"{'text': array(['(بكأس الأمير فيصل بن فهد)'], dtype=object), 'answer_start': array([206], dtype=int32)}"
7.45859E+11,نادي الهلال (السعودية),إضافة إلى ذلك، يُعدّ الهلال أكثر الأندية تحقيقاً لبطولة الدوري السعودي الممتاز بخمسة عشر بطولة، إلى جانب تزعمه كأس ولي العهد بثلاثة عشر بطولة وهو رقم قياسي، وكأس الإتحاد السعودي لكرة القدم الذي سُمي لاحقاً (بكأس الأمير فيصل بن فهد) سبع مرات وهو رقم قياسي، بالإضافة إلى كأس الملك السعودي ثمان مرات ويُعد الفريق الأول لكرة القدم بنادي الهلال السعودي أكثر الأندية السعودية تحقيقاً للبطولات الخارجية بواقع بطولتين لـ كأس الخليج العربي للأندية وأربع بطولات عربية للأندية على النحو التالي : حيث حقق دوري أبطال العرب مرتين وكأس الكؤوس العربية مرة واحدة وكأس السوبر العربي مرة واحدة وست بطولات آسيوية للأندية على النحو التالي : مرتين دوري أبطال آسيا ومرتين بطولة كأس الكؤوس الآسيوية ومرتين بطولة كأس السوبر الآسيوي وهو رقم قياسي لا مثيل له على مستوى قارة آسيا، وحصل على جائزة أفضل فريق كرة قدم في قارة آسيا من قبل الإتحاد الآسيوي لكرة القدم مرتين موسم 2000 وموسم 2001، وهو أول نادٍ يحصل على بطولة الدوري السعودي الممتاز. في العاشر من أيلول 2009 أعلن موقع الاتحاد الدولي للإحصاء والتاريخ IFFHS حصول نادي الهلال السعودي على لقب نادي القرن في قارة آسيا وذلك خلال فترة (1901-2000).,ماذا اعلنت موقع الاتحاد الدولي الاحصاء عن النادي؟,"{'text': array(['حصول نادي الهلال السعودي على لقب نادي القرن في قارة آسيا'],
      dtype=object), 'answer_start': array([985], dtype=int32)}"
7.6591E+11,نادي الهلال (السعودية),إضافة إلى ذلك، يُعدّ الهلال أكثر الأندية تحقيقاً لبطولة الدوري السعودي الممتاز بخمسة عشر بطولة، إلى جانب تزعمه كأس ولي العهد بثلاثة عشر بطولة وهو رقم قياسي، وكأس الإتحاد السعودي لكرة القدم الذي سُمي لاحقاً (بكأس الأمير فيصل بن فهد) سبع مرات وهو رقم قياسي، بالإضافة إلى كأس الملك السعودي ثمان مرات ويُعد الفريق الأول لكرة القدم بنادي الهلال السعودي أكثر الأندية السعودية تحقيقاً للبطولات الخارجية بواقع بطولتين لـ كأس الخليج العربي للأندية وأربع بطولات عربية للأندية على النحو التالي : حيث حقق دوري أبطال العرب مرتين وكأس الكؤوس العربية مرة واحدة وكأس السوبر العربي مرة واحدة وست بطولات آسيوية للأندية على النحو التالي : مرتين دوري أبطال آسيا ومرتين بطولة كأس الكؤوس الآسيوية ومرتين بطولة كأس السوبر الآسيوي وهو رقم قياسي لا مثيل له على مستوى قارة آسيا، وحصل على جائزة أفضل فريق كرة قدم في قارة آسيا من قبل الإتحاد الآسيوي لكرة القدم مرتين موسم 2000 وموسم 2001، وهو أول نادٍ يحصل على بطولة الدوري السعودي الممتاز. في العاشر من أيلول 2009 أعلن موقع الاتحاد الدولي للإحصاء والتاريخ IFFHS حصول نادي الهلال السعودي على لقب نادي القرن في قارة آسيا وذلك خلال فترة (1901-2000).,كم مرة حصلوا على كأس الملك السعودي؟,"{'text': array(['ثمان مرات'], dtype=object), 'answer_start': array([287], dtype=int32)}"
6.12436E+11,عرب,العرب فرع من فروع الشعوب السامية تتركز أساسًا في الوطن العربي بشقيه الآسيوي والإفريقي إضافة إلى الساحل الشرقي لإفريقيا وأقليات في إيران وتركيا وأقليات صغيرة من أحفاد الفاتحين والدعاة في بلدان مثل كازاخستان والهند والباكستان وإندونيسيا وغيرها ودول المهجر، واحدهم عربي ويتحدد هذا المعنى على خلفيات إما إثنية أو لغوية أو ثقافية.,اين تتركز الشعب العربي؟,"{'text': array(['تتركز أساسًا في الوطن العربي'], dtype=object), 'answer_start': array([33], dtype=int32)}"
62262456042,عرب,العرب فرع من فروع الشعوب السامية تتركز أساسًا في الوطن العربي بشقيه الآسيوي والإفريقي إضافة إلى الساحل الشرقي لإفريقيا وأقليات في إيران وتركيا وأقليات صغيرة من أحفاد الفاتحين والدعاة في بلدان مثل كازاخستان والهند والباكستان وإندونيسيا وغيرها ودول المهجر، واحدهم عربي ويتحدد هذا المعنى على خلفيات إما إثنية أو لغوية أو ثقافية.,اعطي مثالاً على احدى احفاد الفاتتحين و الدعاة.,"{'text': array(['كازاخستان'], dtype=object), 'answer_start': array([196], dtype=int32)}"
6.61246E+11,عرب,العرب فرع من فروع الشعوب السامية تتركز أساسًا في الوطن العربي بشقيه الآسيوي والإفريقي إضافة إلى الساحل الشرقي لإفريقيا وأقليات في إيران وتركيا وأقليات صغيرة من أحفاد الفاتحين والدعاة في بلدان مثل كازاخستان والهند والباكستان وإندونيسيا وغيرها ودول المهجر، واحدهم عربي ويتحدد هذا المعنى على خلفيات إما إثنية أو لغوية أو ثقافية.,من العرب؟,"{'text': array(['فرع من فروع الشعوب السامية'], dtype=object), 'answer_start': array([6], dtype=int32)}"
8.56788E+11,عرب,العرب فرع من فروع الشعوب السامية تتركز أساسًا في الوطن العربي بشقيه الآسيوي والإفريقي إضافة إلى الساحل الشرقي لإفريقيا وأقليات في إيران وتركيا وأقليات صغيرة من أحفاد الفاتحين والدعاة في بلدان مثل كازاخستان والهند والباكستان وإندونيسيا وغيرها ودول المهجر، واحدهم عربي ويتحدد هذا المعنى على خلفيات إما إثنية أو لغوية أو ثقافية. سياسيًا العربي هو كل شخص لغته الأم العربية ووالده عربي. وتوجد أقليات عربية بأعداد معتبرة في الأمريكيتين وفي أوروبا وإيران وتركيا.,اين يوجد اقليات عربية؟,"{'text': array(['في الأمريكيتين وفي أوروبا وإيران وتركيا.'], dtype=object), 'answer_start': array([415], dtype=int32)}"
66555908966,عرب,العرب فرع من فروع الشعوب السامية تتركز أساسًا في الوطن العربي بشقيه الآسيوي والإفريقي إضافة إلى الساحل الشرقي لإفريقيا وأقليات في إيران وتركيا وأقليات صغيرة من أحفاد الفاتحين والدعاة في بلدان مثل كازاخستان والهند والباكستان وإندونيسيا وغيرها ودول المهجر، واحدهم عربي ويتحدد هذا المعنى على خلفيات إما إثنية أو لغوية أو ثقافية. سياسيًا العربي هو كل شخص لغته الأم العربية ووالده عربي. وتوجد أقليات عربية بأعداد معتبرة في الأمريكيتين وفي أوروبا وإيران وتركيا.,ماذا يعني واحدهم عربي؟,"{'text': array(['على خلفيات إما إثنية أو لغوية أو ثقافية.'], dtype=object), 'answer_start': array([285], dtype=int32)}"
